시장명,지자체,시도명,시군구명,시군구명_원본,행정동코드,행정동명,도로명주소코드,도로명주소명,우편번호,격자코드,위치경도,위치위도
부림상시장,경남창원시,경남,창원시,창원시 마산합포구,4812563000,오동동,4.81E+11,경남 창원시 마산합포구 동서서4길 2-15,51282,라라976905,128.5724461,35.2057733
부림시장,경남창원시,경남,창원시,창원시 마산합포구,4812563000,오동동,4.81E+11,경남 창원시 마산합포구 몽고정길 25,51282,라라976907,128.5729011,35.20718522
북동공설시장,경남창원시,경남,창원시,창원시 의창구,4812151000,의창동,4.81E+11,경남 창원시 의창구 의안로49번길 30,51196,마라019973,128.6206956,35.26618055
북마산가구시장,경남창원시,경남,창원시,창원시 마산합포구,4812563000,오동동,2.71E+11,경남 창원시 마산합포구 북성로 17,51282,라라976909,128.5727859,35.2089946
북마산중앙시장,경남창원시,경남,창원시,창원시 마산합포구,4812561000,교방동,4.81E+11,경남 창원시 마산합포구 상남시장로 3,51273,라라974917,128.5711735,35.21603536
사파동성종합상가,경남창원시,경남,창원시,창원시 성산구,4812354000,사파동,4.81E+11,경남 창원시 성산구 창이대로 733,51459,마라094922,128.7021885,35.21947669
산호시장,경남창원시,경남,창원시,창원시 마산합포구,4812565000,산호동,4.81E+11,경남 창원시 마산합포구 산호시장길 18,51328,라라984919,128.581716,35.21837357
상남시장,경남창원시,경남,창원시,창원시 성산구,4812353000,상남동,4.81E+11,경남 창원시 성산구 마디미로 28,51496,마라076925,128.68338,35.22221487
서마산시장,경남창원시,경남,창원시,창원시 마산회원구,4812754500,석전동,4.81E+11,경남 창원시 마산회원구 석전남16길 64,51314,라라972931,128.5691291,35.22902031
석전시장,경남창원시,경남,창원시,창원시 마산회원구,4812754500,석전동,4.81E+11,경남 창원시 마산회원구 석전동6길 32,51304,라라978933,128.5749057,35.23041122
성원3차상가,경남창원시,경남,창원시,창원시 성산구,4812354000,사파동,2.82E+11,경남 창원시 성산구 대암로 80,51462,마라097917,128.7052999,35.21499999
성원그랜드쇼핑상가,경남창원시,경남,창원시,창원시 성산구,4812353000,상남동,1.17E+11,경남 창원시 성산구 동산로 124,51499,마라084922,128.6915928,35.21937354
소계시장,경남창원시,경남,창원시,창원시 의창구,4812151000,의창동,4.37E+11,경남 창원시 의창구 소계로 83-6,51183,라라999962,128.5989657,35.25675858
소계옛길시장,경남창원시,경남,창원시,창원시 의창구,4812151000,의창동,4.37E+11,경남 창원시 의창구 소계로 99-4,51183,라라999963,128.5982669,35.25791345
소답시장,경남창원시,경남,창원시,창원시 의창구,4812151000,의창동,4.81E+11,경남 창원시 의창구 의안로49번길 31-7,51196,마라019972,128.6207603,35.2657462
신마산반월시장(반월시장),경남창원시,경남,창원시,창원시 마산합포구,4812556500,반월중앙동,4.81E+11,경남 창원시 마산합포구 반월남1길 18-16,51761,라라966887,128.5611826,35.18965944
신마산시장,경남창원시,경남,창원시,창원시 마산합포구,4812553000,월영동,4.81E+11,경남 창원시 마산합포구 문화동15길 13,51744,라라966878,128.5617023,35.18109688
양곡종합상가,경남창원시,경남,창원시,창원시 성산구,4812357000,웅남동,1.14E+11,경남 창원시 성산구 신촌로 102,51564,마라027900,128.628329,35.20085109
양덕중앙시장,경남창원시,경남,창원시,창원시 마산회원구,4812756000,양덕1동,4.81E+11,경남 창원시 마산회원구 양덕북10길 23,51364,라라986935,128.5842642,35.2326503
역전통합시장,경남창원시,경남,창원시,창원시 마산회원구,4812754500,석전동,4.81E+11,경남 창원시 마산회원구 석전동15길 23,51302,라라982939,128.5794639,35.2361472
웅천시장,경남창원시,경남,창원시,창원시 진해구,4812963000,웅천동,4.81E+11,경남 창원시 진해구 웅천중로56번길 8,51621,마라139802,128.7509026,35.11101903
월영대시장,경남창원시,경남,창원시,창원시 마산합포구,4812553000,월영동,4.81E+11,경남 창원시 마산합포구 월영남1길 13,51769,라라963876,128.5577548,35.17927954
유신종합상가,경남창원시,경남,창원시,창원시 성산구,4812357000,웅남동,1.14E+11,경남 창원시 성산구 신촌로 21,51564,마라025908,128.6267807,35.20756147
정우새어시장,경남창원시,경남,창원시,창원시 마산합포구,4812563000,오동동,4.81E+11,경남 창원시 마산합포구 어시장7길 126,51721,라라981903,128.578725,35.20411504
중앙시장(창원중앙시장),경남창원시,경남,창원시,창원시 성산구,4812352000,중앙동,4.81E+11,경남 창원시 성산구 외동반림로 126,51512,마라066933,128.6719386,35.23017119
지귀시장,경남창원시,경남,창원시,창원시 의창구,4812154000,봉림동,4.81E+11,경남 창원시 의창구 창이대로205번길 8-3,51181,마라055951,128.6598468,35.24581106
진동시장,경남창원시,경남,창원시,창원시 마산합포구,4812532000,진동면,4.81E+11,경남 창원시 마산합포구 진동면 진동시장길 43-7,51792,라라900802,128.4879255,35.1135948
진동전통시장,경남창원시,경남,창원시,창원시 마산합포구,4812532000,진동면,4.81E+11,경남 창원시 마산합포구 진동면 진동시장길 62,51792,라라899802,128.4873242,35.11330584
진해중부시장,경남창원시,경남,창원시,창원시 진해구,4812956000,경화동,4.81E+11,경남 창원시 진해구 중초로 20,51667,마라076850,128.681561,35.15507185
진해중앙시장,경남창원시,경남,창원시,창원시 진해구,4812953000,충무동,4.81E+11,경남 창원시 진해구 벚꽃로60번길 19-4,51680,마라061846,128.6652503,35.15108231
창원기계공구상가,경남창원시,경남,창원시,창원시 의창구,4812152000,팔룡동,4.81E+11,경남 창원시 의창구 창원대로 400,51401,마라038937,128.6410782,35.23376746
창원도계부부시장,경남창원시,경남,창원시,창원시 의창구,4812153000,명곡동,4.81E+11,경남 창원시 의창구 원이대로69번길 20,51167,마라034963,128.6371392,35.25721476
창원캔버라상가,경남창원시,경남,창원시,창원시 성산구,4812352000,중앙동,4.81E+11,경남 창원시 성산구 중앙대로61번길 4,51522,마라071923,128.6768275,35.22123302
창원코아상가,경남창원시,경남,창원시,창원시 성산구,4812352000,중앙동,4.28E+11,경남 창원시 성산구 상남로 71,51504,마라073923,128.6795415,35.22044242
코오롱타운상가,경남창원시,경남,창원시,창원시 마산회원구,4812725000,내서읍,4.81E+11,경남 창원시 마산회원구 내서읍 호원로 361-2,51213,라라932971,128.5256081,35.26570599
토월복합상가시장,경남창원시,경남,창원시,창원시 성산구,4812351500,용지동,1.15E+11,경남 창원시 성산구 신월로 42,51442,마라084931,128.6919388,35.22803688
합성동상가,경남창원시,경남,창원시,창원시 마산회원구,4812759000,합성2동,4.81E+11,경남 창원시 마산회원구 합성옛길 136,51361,라라985941,128.583461,35.23772502
합성옛길시장,경남창원시,경남,창원시,창원시 마산회원구,4812756000,양덕1동,4.81E+11,경남 창원시 마산회원구 합성옛길 77,51363,라라984938,128.5820118,35.23534201
회성종합시장,경남창원시,경남,창원시,창원시 마산회원구,4812755000,회성동,4.81E+11,경남 창원시 마산회원구 회성시장1길 16,51311,라라963935,128.5592165,35.23292398
합성대로상가,경남창원시,경남,창원시,창원시 마산회원구,4812758000,합성1동,,경남 창원시 마산회원구 3.15대로 747-1,51210,라라984942,128.5824166,35.23893191
북신전통시장,경남통영시,경남,통영시,통영시,4822060000,북신동,4.82E+11,경남 통영시 북신시장1길 66,53042,라라847514,128.4275309,34.85415526
서호전통시장,경남통영시,경남,통영시,통영시,4822053000,명정동,3.17E+11,경남 통영시 새터길 58-9,53055,라라841500,128.4201162,34.84146179
통영중앙시장,경남통영시,경남,통영시,통영시,4822055000,중앙동,3.11E+11,경남 통영시 중앙시장1길 14-16,53053,라라845504,128.4246138,34.84529265
계천공설시장(계천시장),경남하동군,경남,하동군,하동군,4885036000,금남면,4.67E+11,경남 하동군 금남면 섬진강대로 977-17,52350,라라282668,127.8094994,34.99598807
북천공설시장,경남하동군,경남,하동군,하동군,4885039000,북천면,4.62E+11,경남 하동군 북천면 경서대로 2441-8,52318,라라357799,127.8919534,35.11402683
옥종공설시장,경남하동군,경남,하동군,하동군,4885041000,옥종면,4.89E+11,경남 하동군 옥종면 옥종시장길 5,52313,라라346874,127.8802211,35.18209956
진교공설시장,경남하동군,경남,하동군,하동군,4885037000,진교면,2.64E+11,경남 하동군 진교면 선창길 24,52344,라라368703,127.9038157,35.02717371
하동공설시장,경남하동군,경남,하동군,하동군,4885025000,하동읍,3.61E+11,경남 하동군 하동읍 시장1길 12-2,52329,라라226749,127.7483806,35.06980844
화개장터,경남하동군,경남,하동군,하동군,4885031000,화개면,4.58E+11,경남 하동군 화개면 쌍계로 21,52303,라라113881,127.6242242,35.18862364
횡천공설시장(횡천시장),경남하동군,경남,하동군,하동군,4885034000,횡천면,3.61E+11,경남 하동군 횡천면 문화2길 24,52319,라라283793,127.8107002,35.10921229
가야상설시장(가야시장),경남함안군,경남,함안군,함안군,4873025000,가야읍,4.87E+11,경남 함안군 가야읍 가야8길 8,52045,라라824983,128.4064637,35.27726096
군복공설시장,경남함안군,경남,함안군,함안군,4873032000,군북면,4.87E+11,경남 함안군 군북면 중암8길 27,52065,라라770965,128.3469461,35.26104842
대산공설시장,경남함안군,경남,함안군,함안군,4873034000,대산면,4.87E+11,경남 함안군 대산면 대산중앙로 219,52011,라마843067,128.428129,35.35283686
칠원공설시장,경남함안군,경남,함안군,함안군,4873025300,칠원읍,4.83E+11,경남 함안군 칠원읍 서남2길 14,52023,라마926016,128.5189083,35.3061904
안의시장,경남함양군,경남,함양군,함양군,4887036000,안의면,4.89E+11,경남 함양군 안의면 약초시장길 25-10,50011,라마284367,127.8140336,35.62629824
지리산함양시장,경남함양군,경남,함양군,함양군,4887025000,함양읍,4.89E+11,경남 함양군 함양읍 용평중앙길 20,50046,라마207247,127.7289887,35.51860401
함양토종약초시장,경남함양군,경남,함양군,함양군,4887036000,안의면,4.89E+11,경남 함양군 안의면 약초시장길 27,50011,라마284366,127.813715,35.62596602
가야시장,경남합천군,경남,합천군,합천군,4889033000,가야면,4.89E+11,경남 합천군 가야면 가야시장로 63-15,50201,라마577517,128.1383663,35.76024552
삼가시장,경남합천군,경남,합천군,합천군,4889043000,삼가면,4.89E+11,경남 합천군 삼가면 일부5길 1,50223,라마564131,128.122283,35.41281461
야로시장,경남합천군,경남,합천군,합천군,4889034000,야로면,3.61E+11,경남 합천군 야로면 시장길 7-3,50206,라마604457,128.1685691,35.70612717
초계시장,경남합천군,경남,합천군,합천군,4889036000,초계면,4.89E+11,경남 합천군 초계면 초계중앙로 61,50246,라마694295,128.2668345,35.55931487
합천시장,경남합천군,경남,합천군,합천군,4889025000,합천읍,2.72E+11,경남 합천군 합천읍 옥산로 53,50232,라마599304,128.161164,35.56850747
고성오일시장,제주서귀포시,제주,서귀포시,서귀포시,5013025900,성산읍,5.01E+11,제주특별자치도 서귀포시 성산읍 고성오조로 93,63640,다나454957,126.9128147,33.45186232
대정오일시장,제주서귀포시,제주,서귀포시,서귀포시,5013025000,대정읍,5.01E+11,제주특별자치도 서귀포시 대정읍 신영로36번길 65,63506,나나833706,126.2482128,33.22060697
모슬포중앙시장,제주서귀포시,제주,서귀포시,서귀포시,5013025000,대정읍,4.72E+11,제주특별자치도 서귀포시 대정읍 상모로 327,63510,나나839707,126.2545138,33.22206691
서귀포매일올레시장,제주서귀포시,제주,서귀포시,서귀포시,5013053000,중앙동,4.13E+11,제주특별자치도 서귀포시 중앙로62번길 18,63591,다나127735,126.5632305,33.25014898
서귀포향토오일시장,제주서귀포시,제주,서귀포시,서귀포시,5013057000,동홍동,5.01E+11,제주특별자치도 서귀포시 토평서로11번길 142,63579,다나137755,126.5737419,33.26778949
중문오일시장,제주서귀포시,제주,서귀포시,서귀포시,5013061000,중문동,5.01E+11,제주특별자치도 서귀포시 천제연로188번길 12,63546,나나997737,126.4239475,33.2505829
표선오일시장,제주서귀포시,제주,서귀포시,서귀포시,5013032000,표선면,5.01E+11,제주특별자치도 서귀포시 표선면 표선동서로 203-1,63629,다나376814,126.8303826,33.3227172
도남시장,제주제주시,제주,제주시,제주시,5011054000,이도2동,5.01E+11,제주특별자치도 제주시 신성로7길 13,63200,다다097009,126.5284042,33.49681229
동문시장(주),제주제주시,제주,제주시,제주시,5011051000,일도1동,2.64E+11,제주특별자치도 제주시 동문로 16,63264,다다097027,126.5283197,33.51279665
보성시장,제주제주시,제주,제주시,제주시,5011053000,이도1동,1.17E+11,제주특별자치도 제주시 동광로1길 32,63197,다다097017,126.5278976,33.50336755
세화오일시장,제주제주시,제주,제주시,제주시,5011025600,구좌읍,5.01E+11,제주특별자치도 제주시 구좌읍 해맞이해안로 1412,63361,다다403039,126.857297,33.52618605
신산시장,제주제주시,제주,제주시,제주시,5011052000,일도2동,5.01E+11,제주특별자치도 제주시 고마로17길 11,63254,다다110019,126.54198,33.50603629
