지자체,시장명,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
충남태안군,태안서부시장,11088,178,3,0,18,178,65,18,261,1,1,1,1,1,1,1,100,1,1,1,2
충남태안군,태안동부시장(태안특산물전통시장),14850,108,0,0,0,108,20,0,128,1,1,1,1,1,1,1,100,1,1,1,2
충남홍성군,갈산정기시장,3612,32,2,0,35,32,8,35,75,1,1,1,1,1,1,1,100,1,1,1,2
충남홍성군,광천전통시장,10771,175,3,0,50,175,20,50,245,1,1,1,1,1,1,1,100,1,1,1,2
충남홍성군,홍성상설시장,5795,87,9,0,20,87,50,20,157,1,1,1,1,1,1,1,98,1,1,1,2
충남홍성군,홍성전통시장,15443,220,0,0,340,220,80,340,640,1,1,1,1,1,1,1,80,1,1,1,1
전북고창군,고창전통시장,7920,66,1,0,17,66,0,17,83,1,1,1,1,1,1,1,100,1,1,1,2
전북고창군,대산전통시장,1486,10,30,30,6,10,0,6,16,1,2,1,1,1,1,1,100,2,1,1,2
전북고창군,무장전통시장,6268,15,10,0,25,15,0,25,40,1,2,1,1,1,2,2,50,1,1,1,2
전북고창군,상하전통시장,3319,20,8,5,10,20,0,10,30,1,2,1,1,2,2,2,100,2,1,1,2
전북고창군,해리전통시장,2626,22,0,26,10,22,0,10,32,1,2,1,1,1,2,2,100,1,1,1,2
전북고창군,흥덕전통시장,3146,20,5,0,1,20,0,1,21,1,2,1,1,1,1,1,100,1,1,1,2
전북군산시,군산공설시장,14649,249,36,0,0,249,14,0,263,1,1,1,1,1,1,1,1,1,1,1,1
전북군산시,군산수산물종합센터,20876,122,28,0,0,122,20,0,142,1,1,1,1,1,1,2,10,1,1,1,1
전북군산시,군산신영시장,1463,70,2,0,0,70,10,0,80,1,1,1,1,1,1,1,80,1,1,1,2
전북군산시,군산주공시장,1300,40,3,0,50,40,20,50,110,1,2,1,1,1,1,1,50,1,1,1,2
전북군산시,대야전통시장,9172,53,0,0,130,53,0,130,183,1,2,1,1,1,1,1,100,1,1,2,2
전북군산시,명산시장,5310,68,4,0,9,68,0,9,77,1,2,1,1,1,1,1,100,1,1,1,2
전북군산시,역전종합시장,2818,97,0,0,0,97,0,0,97,1,1,1,1,1,1,1,100,1,1,1,2
전북김제시,금만시장,13827,67,13,0,0,67,18,0,85,1,2,1,1,2,1,1,100,1,1,2,2
전북김제시,김제전통시장,7469,70,5,0,9,70,57,9,136,1,1,1,1,1,1,1,100,1,1,1,2
전북김제시,역전시장,18128,48,7,0,0,48,15,0,63,1,2,1,1,1,1,1,100,1,1,2,2
전북김제시,원평공설시장(김제원평시장),2268,22,6,5,20,22,16,20,58,1,2,1,1,2,2,1,100,1,1,2,2
전북남원시,남원공설시장,22389,142,0,10,120,142,20,120,282,1,1,1,1,1,1,1,90,1,1,1,2
전북남원시,남원인월시장,11528,45,0,0,50,45,0,50,95,1,1,1,1,1,1,1,90,1,1,1,2
전북남원시,용남시장,5914,100,6,0,0,100,0,0,100,1,1,1,1,1,1,1,50,1,1,1,2
전북무주군,무주시장(반딧불장터),6342,47,0,0,200,47,12,200,259,1,1,1,1,1,1,1,100,1,1,1,2
전북무주군,무풍시장(대덕산장터),3573,10,0,0,2,10,0,2,12,1,1,1,1,1,1,1,100,1,1,1,2
전북무주군,설천시장(삼도봉장터),3757,13,0,0,6,13,7,6,26,1,2,1,1,1,1,1,100,2,1,1,2
전북무주군,안성시장(덕유산장터),1818,28,2,0,10,28,0,10,38,1,1,1,1,1,1,2,100,1,1,1,2
전북부안군,부안상설시장,1600,188,2,0,20,188,51,20,259,1,1,1,1,1,1,1,100,1,1,1,2
전북부안군,줄포시장,1500,17,10,3,0,17,11,0,28,1,1,1,1,1,1,1,100,1,1,1,2
전북순창군,동계시장,6511,7,4,6,0,7,0,0,7,1,2,1,1,1,2,2,70,2,1,1,2
전북순창군,복흥시장,1802,5,7,0,1,5,2,1,8,1,1,1,1,1,2,2,100,2,1,2,2
전북순창군,순창시장,18592,150,0,0,40,150,20,40,210,1,2,1,1,1,1,2,100,1,1,1,2
전북완주군,고산미소시장,13220,32,0,0,0,32,60,0,92,1,1,1,1,1,1,2,100,1,1,2,2
전북완주군,봉동시장,2644,33,0,0,80,33,9,80,122,1,1,1,1,1,1,1,100,1,1,1,2
전북완주군,삼례시장,5195,50,10,0,10,50,0,10,60,1,1,1,1,1,1,2,100,1,1,2,1
전북익산시,매일시장,5882,57,0,0,10,57,30,10,97,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,북부시장,3942,158,10,0,19,158,28,24,210,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,익산 구시장,11682,71,7,0,3,71,30,3,104,1,1,1,1,1,1,2,100,1,1,2,1
전북익산시,익산남부시장,7938,45,0,0,0,45,7,0,52,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,익산장(익산북부장),641,310,0,10,30,310,30,30,370,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,함열시장,3620,32,0,0,0,32,0,0,32,1,1,1,1,1,1,1,100,1,1,1,2
전북익산시,황등시장,3621,50,5,0,9,50,0,9,59,1,1,1,1,1,1,1,0,1,1,1,2
전북임실군,강진시장,6674,7,8,10,3,7,0,3,10,1,1,1,1,1,1,2,0,1,1,1,2
전북임실군,관촌시장,13465,12,22,0,6,12,0,6,18,1,1,1,1,1,1,1,100,1,1,1,1
전북임실군,오수시장,4938,14,0,5,0,14,0,0,14,1,2,1,1,1,2,2,60,1,1,1,2
전북임실군,임실시장,14170,52,0,15,16,52,5,16,73,1,1,1,1,1,1,1,100,1,1,1,1
전북장수군,산서시장,1487,12,0,0,7,12,0,7,19,1,2,1,1,1,1,2,100,1,1,1,2
전북장수군,장계시장,6187,39,5,0,25,39,8,25,72,1,2,1,1,1,1,2,90,1,1,1,2
전북장수군,장수시장,3305,30,3,0,45,30,0,45,75,1,1,1,1,1,2,2,100,1,1,1,2
전북전주시,모래내시장(전주),11735,211,9,0,65,211,110,65,386,1,2,1,1,1,1,1,100,1,1,1,2
전북전주시,전주남부시장,11000,317,10,0,167,317,101,167,585,1,1,1,1,1,1,1,100,1,1,1,2
전북전주시,전주신중앙시장(신중앙시장),10422,168,0,0,13,168,126,13,307,1,1,1,1,1,1,1,100,1,1,1,2
전북전주시,전주중앙상가,24743,370,0,0,25,370,7,25,402,1,1,1,1,1,1,1,20,1,1,1,1
전북전주시,서부시장상점가(서부시장 통합),9900,130,10,10,20,130,141,20,291,1,1,1,1,1,1,1,100,1,1,2,2
전북정읍시,샘고을시장,17678,278,44,0,23,278,50,23,351,1,1,1,1,1,1,1,100,1,1,1,2
전북정읍시,신태인시장,9984,45,3,0,20,45,20,20,85,1,1,1,1,1,1,1,100,1,1,1,1
전북정읍시,정읍연지시장(정읍제2시장),18677,45,2,0,1,45,0,1,46,1,1,1,1,1,1,2,100,1,1,1,2
전북진안군,진안고원시장,4600,67,0,0,60,67,10,60,137,1,1,1,1,1,1,1,70,1,1,1,1
전남강진군,강진읍시장,10939,80,8,0,150,80,0,150,230,1,1,1,1,1,1,1,100,1,1,1,1
전남강진군,마량5일시장,4563,54,24,0,70,54,20,70,144,1,2,1,1,1,1,2,90,1,1,1,2
전남강진군,병영5일시장,5786,16,0,1,20,16,0,20,36,1,2,1,1,2,2,2,100,1,1,1,2
전남고흥군,과역전통시장,9917,35,0,0,100,35,0,100,135,1,2,1,1,1,1,2,100,1,1,1,2
전남고흥군,녹동전통시장,14114,72,0,0,10,72,20,10,102,1,1,1,1,1,1,1,50,1,1,1,2
전남고흥군,도화전통시장,2510,14,0,0,7,14,0,7,21,1,2,1,1,2,1,2,100,1,1,1,2
전남고흥군,동강전통시장,9917,25,0,0,50,25,0,50,75,1,2,1,1,2,2,2,30,2,1,1,2
전남곡성군,곡성기차마을전통시장,17070,71,7,0,80,71,28,45,144,1,1,1,1,1,1,1,80,1,1,1,2
전남곡성군,석곡전통시장,7380,32,0,0,15,32,0,15,47,1,1,1,1,1,1,1,100,1,1,1,2
전남곡성군,옥과5일시장,8178,51,0,0,79,51,35,79,165,1,2,1,1,2,2,2,100,1,1,1,2
전남광양시,광양5일시장,12000,98,1,2,320,98,30,320,448,1,1,1,1,1,1,1,100,1,1,1,2
전남광양시,광양매일시장,4297,45,8,0,9,45,0,0,45,1,2,1,1,1,2,2,100,1,1,1,2
전남광양시,광영상설시장,990,37,0,0,5,37,0,5,42,1,1,1,1,1,1,1,70,1,1,1,2
전남광양시,옥곡5일시장,25000,56,0,0,36,56,0,36,92,1,1,1,1,1,1,1,100,1,1,1,2
전남광양시,중마시장,20161,80,2,0,0,80,0,0,80,1,1,1,1,1,1,1,100,1,1,1,2
전남구례군,구례5일시장,18280,157,0,6,97,157,0,97,254,1,2,1,1,1,1,2,100,1,1,1,2
전남구례군,구례상설시장,2258,37,1,0,9,37,5,10,52,1,1,1,1,1,1,1,100,2,1,1,2
전남구례군,지리산나들이장터,13582,22,0,0,40,22,0,40,62,1,1,1,1,1,1,1,100,1,1,1,2
전남나주시,공산5일시장,4643,29,5,0,6,29,0,0,29,1,2,1,1,2,2,2,70,1,1,1,2
전남나주시,나주목사고을시장,27338,110,15,7,70,110,30,70,210,1,1,1,1,1,1,1,100,1,1,1,2
전남나주시,남평5일시장,7234,55,10,0,15,55,15,17,87,1,2,1,1,1,1,1,100,2,1,1,2
전남나주시,다시5일시장,16646,20,5,0,5,20,3,5,28,1,1,1,1,1,1,1,100,2,1,2,2
전남나주시,세지5일장,5246,24,14,0,10,24,10,10,44,1,2,1,2,2,2,2,100,2,1,2,2
전남나주시,영산포풍물시장,10000,95,0,0,100,95,0,100,195,1,1,1,1,1,1,2,100,1,1,1,2
전남담양군,대전시장,1652,16,7,0,9,16,0,9,25,1,1,1,1,1,1,2,80,2,1,2,2
전남담양군,창평전통시장,3927,79,0,0,50,79,29,50,158,1,2,1,1,1,1,1,100,1,1,1,2
전남목포시,신중앙시장,5812,144,5,0,2,144,50,6,200,1,1,1,1,1,1,2,90,1,1,1,2
전남목포시,자유시장,6304,148,16,0,2,148,45,2,195,1,1,1,1,1,1,2,100,1,1,1,2
전남목포시,중앙먹통시장,1065,61,6,0,0,61,0,0,61,1,1,1,1,1,1,2,95,1,1,1,2
전남목포시,청호시장,9089,166,0,0,1,166,234,1,401,1,1,1,1,1,1,1,70,1,1,1,2
전남목포시,항동시장,6433,105,20,0,0,105,0,0,105,1,1,1,1,1,1,2,100,1,1,1,2
전남무안군,무안전통시장,11000,61,2,0,130,61,20,130,211,1,1,1,1,1,1,1,100,1,1,1,1
전남무안군,일로전통시장,6046,56,0,0,35,56,0,35,91,1,2,1,1,1,1,2,0,1,1,1,2
전남보성군,녹차골보성향토시장(보성읍5일시장),19310,95,3,0,105,95,20,150,265,1,1,1,1,1,1,1,80,1,1,1,2
전남보성군,벌교5일시장,19834,50,7,0,40,50,10,40,100,1,2,1,1,1,1,1,80,1,1,1,2
전남보성군,벌교매일시장,16676,84,0,0,50,84,0,50,134,1,2,1,1,2,2,2,100,1,1,1,2
전남보성군,보성매일시장,2986,30,0,0,10,30,0,10,40,1,1,1,1,1,1,1,100,1,1,1,2
전남보성군,복내5일시장,3595,25,0,0,5,25,0,5,30,1,2,1,1,1,2,2,60,2,1,2,2
전남보성군,예당5일시장,4893,20,15,0,10,20,0,15,35,1,1,1,1,2,2,2,50,1,1,2,2
전남보성군,조성5일시장,13471,10,15,0,25,10,0,25,35,1,1,1,1,1,2,2,80,1,1,1,2
전남순천시,순천시아랫장(순천아랫장),33057,182,15,5,400,182,0,400,582,1,1,1,1,1,1,1,100,2,1,1,2
전남순천시,역전시장,2970,150,0,0,120,150,65,120,335,1,1,1,1,1,1,1,95,1,1,1,2
전남순천시,웃장,4814,157,1,0,10,157,30,20,207,1,1,1,1,1,1,1,100,1,1,2,2
전남신안군,지도시장,4200,60,15,15,47,60,6,47,113,1,2,1,1,1,1,1,100,1,1,1,2
전남여수시,(주)서시장,1979,162,47,0,0,162,6,0,168,1,1,1,1,1,1,1,100,1,1,1,1
전남여수시,교동시장,4540,89,0,0,150,89,3,150,242,1,1,1,1,1,1,1,100,1,1,1,2
전남여수시,도깨비시장,4936,68,0,12,10,68,0,10,78,1,1,1,1,1,1,1,100,1,1,1,2
전남여수시,봉산시장,3300,45,0,2,0,45,0,0,45,1,1,1,1,1,1,1,100,1,1,1,2
전남여수시,쌍봉시장,1370,46,0,3,8,46,5,8,59,1,1,1,1,1,1,1,80,1,1,1,2
전남여수시,여수서시장주변시장,12982,235,5,0,80,235,40,80,355,1,1,1,1,1,1,1,100,1,1,1,2
전남여수시,여수수산물특화시장,5732,208,49,0,0,208,30,0,238,1,1,1,1,1,1,1,100,1,1,1,1
전남여수시,제일시장,1652,44,16,3,0,44,10,0,54,1,1,1,1,1,1,1,100,1,1,1,1
전남여수시,중앙시장,2393,123,8,0,0,123,10,0,133,1,1,1,1,1,1,1,100,1,1,2,1
전남여수시,진남시장,2959,50,0,30,50,50,10,50,110,1,1,1,1,1,1,1,100,1,1,1,1
전남여수시,해안로건어물상가시장,3301,30,10,0,0,30,5,0,35,1,1,1,1,2,1,2,50,1,1,2,2
전남여수시,(주)여수수산시장,1650,115,0,0,0,115,12,0,127,1,1,1,1,1,1,1,100,1,1,1,1
전남영광군,영광고추특화시장,9535,40,0,0,80,40,0,80,120,1,2,1,1,1,1,2,100,2,1,1,2
전남영광군,굴비골영광시장(구 영광매일시장),1955,65,3,7,4,65,5,4,74,1,1,1,1,1,1,1,100,1,1,1,2
전남영광군,영광터미널시장,8250,85,10,0,32,85,3,32,120,1,1,1,1,1,1,1,100,1,1,1,2
전남영암군,구림5일시장,5714,11,3,0,7,11,0,7,18,1,1,1,1,1,1,2,0,1,1,1,2
전남영암군,시종5일시장,4558,30,15,1,10,30,0,10,40,1,1,1,1,1,1,1,0,1,1,1,2
전남영암군,신북5일시장,4268,25,8,3,30,25,0,30,55,1,2,1,1,1,1,1,0,1,1,1,2
전남영암군,영암5일시장,5566,122,5,0,90,122,40,90,252,1,1,1,1,1,1,1,100,1,1,1,2
전남완도군,완도전통시장(구 완도5일시장),3428,23,5,0,91,23,3,91,117,1,2,1,1,1,2,2,100,1,1,1,2
전남완도군,완도중앙시장,1650,17,0,0,20,17,0,20,37,1,1,1,1,1,1,2,100,1,1,1,2
전남장성군,사거리시장,3051,46,5,0,20,46,15,20,81,1,1,1,1,1,1,1,70,1,1,2,2
전남장성군,사창시장,927,21,0,0,10,21,0,10,31,1,1,1,1,1,1,1,40,2,1,2,2
전남장성군,황룡시장,6904,71,10,0,40,71,25,40,136,1,1,1,1,1,1,1,40,1,1,1,2
전남장흥군,대덕읍전통시장(대덕시장),7493,24,0,0,50,24,0,50,74,1,1,1,1,1,1,1,100,1,1,1,1
전남장흥군,정남진장흥토요시장,14568,121,1,0,100,121,30,100,251,1,1,1,1,1,1,1,80,1,1,1,1
전남장흥군,천관산관광시장,2382,33,2,0,50,33,0,40,73,1,1,1,1,1,1,1,100,1,1,1,2
전남장흥군,회진시장,3338,0,0,0,40,0,0,40,40,1,2,1,1,2,1,2,100,2,1,1,2
전남진도군,임회면십일시장,2937,0,0,0,12,0,0,12,12,1,2,2,1,2,2,2,100,2,1,2,2
전남진도군,진도상설시장,1284,15,2,0,0,15,0,0,15,1,1,1,1,1,1,1,100,1,1,1,1
전남진도군,진도읍조금시장,6507,34,0,0,300,34,0,300,334,1,1,1,1,1,1,1,100,1,1,1,2
전남함평군,월야시장,1793,9,5,0,10,9,0,10,19,1,2,1,1,1,1,2,100,1,1,1,2
전남함평군,해보시장,4557,14,11,0,0,14,5,0,19,1,1,1,1,1,2,2,100,1,1,2,2
전남해남군,남리5일시장,6763,25,0,4,76,25,0,76,101,1,1,1,1,1,1,1,20,2,1,2,2
전남해남군,북평면남창5일시장,5610,16,1,0,80,16,7,80,103,1,1,1,1,1,1,1,100,2,1,1,2
전남해남군,송지산정5일시장,3422,40,11,0,40,40,0,40,80,1,1,1,1,1,1,1,100,1,1,1,2
전남해남군,우수영5일시장,4126,38,0,0,60,38,10,60,108,1,2,1,1,1,1,1,100,1,1,1,2
전남해남군,좌일5일시장,4432,0,0,0,20,0,0,20,20,1,2,1,1,1,1,1,0,2,1,1,2
전남해남군,해남매일시장,1084,15,18,0,40,15,0,40,55,1,2,1,1,1,1,2,100,2,1,1,2
전남해남군,해남읍5일시장,7359,108,70,0,430,108,100,430,638,1,1,1,1,1,1,1,20,1,1,1,2
전남해남군,화원5일시장,2245,5,10,0,12,5,0,12,17,1,2,1,1,2,2,2,0,2,1,2,2
전남화순군,남면전통시장,5545,14,0,0,11,14,0,10,24,1,2,1,1,2,2,2,100,2,1,2,2
전남화순군,능주전통시장,7921,48,0,0,20,48,0,20,68,1,1,1,1,1,1,1,100,1,1,1,2
전남화순군,이양전통시장,5588,20,0,0,0,20,0,0,20,1,2,1,1,2,2,2,0,2,1,2,2
전남화순군,화순전통시장(화순읍전통시장),2945,80,0,0,200,80,0,200,280,1,1,1,1,1,1,1,70,1,1,1,1
경북경산시,경산공설시장,18576,162,100,0,20,162,40,20,222,1,1,1,1,1,1,1,100,1,1,1,2
경북경산시,자인공설시장,17877,107,0,0,90,107,10,90,207,1,2,1,1,1,1,2,50,1,1,1,2
경북경산시,하양공설시장,6995,78,31,0,40,78,7,30,115,1,1,1,1,1,1,1,100,1,1,1,1
경북경주시,감포시장,3114,48,0,0,30,48,10,30,88,1,1,1,1,1,1,1,100,1,1,1,2
경북경주시,경주성동공설시장,24866,540,6,0,69,540,100,69,709,1,1,1,1,1,1,1,100,1,1,1,1
경북경주시,경주중심상가시장,56146,289,200,0,0,289,250,0,539,1,1,1,1,1,1,2,100,1,1,1,2
경북경주시,경주중앙시장,11053,600,36,0,50,600,200,50,850,1,1,1,1,1,1,1,100,1,1,1,2
경북경주시,북부상가시장,15163,47,69,10,23,47,10,23,80,1,1,1,1,1,1,1,70,1,1,1,2
경북경주시,북정로중심상가시장,7805,98,30,0,0,98,30,0,128,1,2,1,2,2,2,2,60,1,1,2,2
경북경주시,불국사상가시장,15415,101,2,0,0,101,20,0,121,1,1,1,1,1,1,1,100,1,1,1,2
경북경주시,불국시장,8076,34,0,0,150,34,6,150,190,1,1,1,1,1,1,1,100,1,1,1,2
경북경주시,서면시장,5073,5,12,0,10,5,2,10,17,1,2,2,2,2,2,2,100,2,1,1,2
경북경주시,안강공설시장,13650,224,1,20,200,224,50,200,474,1,1,1,1,1,1,1,100,1,1,1,2
경북경주시,양남시장,70835,75,5,0,55,75,0,55,130,1,1,1,1,1,1,1,100,1,1,1,2
경북경주시,양북시장,5641,50,0,0,100,50,0,100,150,1,1,1,2,1,1,1,100,1,1,1,2
경북경주시,외동시장,4446,108,30,0,150,108,20,150,278,1,2,1,1,2,2,2,50,2,1,2,2
경북경주시,제2경주중심상가시장,28294,510,20,0,100,510,50,100,660,1,1,1,1,1,1,1,80,1,1,2,2
경북경주시,건천시장,5073,40,0,0,55,40,5,55,100,1,1,1,1,1,1,1,100,1,1,1,2
경북고령군,고령대가야시장,7287,81,24,0,46,81,0,46,127,1,2,1,1,1,1,2,80,1,1,1,2
경북구미시,구미공단종합시장,1221,42,10,0,2,42,4,2,48,1,1,1,1,1,1,1,100,1,1,2,2
경북구미시,구미산업유통단지,11367,656,71,1,0,656,450,0,1106,1,1,1,1,1,1,1,99,1,1,2,1
경북구미시,구미새마을중앙시장,2800,273,0,32,102,273,40,102,415,1,1,1,1,1,1,1,100,1,1,1,2
경북구미시,구미종합상가,1531,55,20,0,14,55,30,14,99,1,1,1,1,1,1,1,100,1,1,1,2
경북구미시,구미파크시장,1307,24,6,0,0,24,10,0,34,1,1,1,1,1,1,1,100,1,1,2,1
경북구미시,금오시장,3419,182,71,0,0,182,40,0,222,1,1,1,1,1,1,1,50,1,1,2,2
경북구미시,선산봉황시장,7196,120,104,5,500,120,20,500,640,1,1,1,1,1,1,1,100,1,1,1,1
경북구미시,신평전통시장,4729,65,14,0,5,65,10,5,80,1,2,1,1,1,1,1,70,2,1,1,2
경북구미시,인동시장,3539,65,60,1,25,65,10,25,100,1,2,1,1,1,1,1,100,1,1,2,2
경북구미시,장천시장,3676,66,7,0,35,66,20,35,121,1,2,2,1,2,2,2,90,2,1,2,2
경북구미시,제일시장상가,1979,25,22,0,0,25,10,0,35,1,2,1,1,1,1,1,100,2,1,2,2
경북구미시,종합제일시장,2339,60,0,1,20,60,4,20,84,1,1,1,1,1,1,1,100,1,1,1,2
경북구미시,해평공설시장,1358,67,18,5,20,67,15,20,102,1,2,1,1,1,1,2,80,1,1,2,2
경북구미시,현대유통쇼핑센타,3531,80,3,7,0,80,50,0,130,1,1,1,1,1,1,1,100,1,1,1,2
경북구미시,형곡시장프라자,3094,78,29,0,0,78,6,2,86,1,1,1,1,1,1,1,100,1,1,1,1
경북구미시,형곡중앙시장,3358,70,6,1,0,70,10,0,80,1,1,1,1,1,1,1,100,1,1,1,2
경북군위군,군위전통시장,8681,58,4,0,60,58,40,60,158,1,1,1,1,1,1,1,100,1,1,1,2
경북군위군,의흥시장,2626,15,0,10,20,15,25,20,60,1,2,1,1,1,1,1,90,2,1,2,2
경북김천시,평화시장,2518,107,30,0,25,107,45,25,177,1,1,1,1,1,1,1,100,1,1,1,2
경북김천시,황금시장,11450,164,17,41,0,164,102,0,266,1,2,1,1,1,1,1,100,1,1,1,2
경북문경시,(유)문경시중앙시장,1534,36,2,0,0,36,2,0,38,1,1,1,1,1,1,1,90,1,1,1,2
경북문경시,가은아자개시장,16689,90,3,0,59,90,9,59,158,1,1,1,1,1,1,1,90,1,1,1,2
경북문경시,문경전통시장,3978,70,0,10,50,70,70,50,190,1,2,1,1,1,1,1,90,1,1,1,2
경북문경시,점촌전통시장 (구 신흥시장),32250,66,8,33,340,66,12,340,418,1,2,1,1,1,1,1,2,1,1,1,2
경북문경시,문경중앙시장,10849,124,9,6,23,124,20,23,167,1,1,1,1,1,1,2,95,1,1,1,2
경북봉화군,봉화상설시장,13820,136,0,0,40,136,50,40,226,1,1,1,1,1,1,1,100,1,1,1,2
경북봉화군,봉화춘양시장(춘양시장),12730,130,10,0,54,130,20,54,204,1,2,1,1,1,1,1,100,1,1,1,2
경북상주시,상주중앙시장,11204,143,36,5,5,143,6,5,154,1,1,1,1,1,1,1,100,1,1,1,2
경북상주시,은척시장,1481,21,3,0,10,21,14,10,45,1,2,1,1,1,1,2,90,1,1,2,2
경북상주시,풍물시장,8185,61,0,0,20,61,12,20,93,1,1,1,1,2,2,2,100,1,1,2,2
경북상주시,함창시장,12872,38,12,0,49,38,20,49,107,1,2,1,1,2,2,2,90,1,1,1,2
경북상주시,화령시장,2236,36,14,0,12,36,38,12,86,1,2,1,1,1,1,2,80,1,1,1,2
경북성주군,성주시장,7768,43,1,1,97,43,0,97,140,1,1,1,1,1,1,1,100,1,1,1,2
경북안동시,구담공설시장,5187,81,5,0,15,81,18,15,114,1,2,1,1,1,2,2,90,1,1,2,2
경북안동시,안동구시장,12037,191,17,58,42,191,150,42,383,1,1,1,1,1,1,2,80,1,1,1,2
경북안동시,용상공설시장,6323,69,0,0,0,69,12,0,81,1,1,1,1,1,1,1,100,1,1,1,1
경북안동시,중앙신시장,14635,303,14,3,20,303,40,20,363,1,1,1,1,1,1,1,99,1,1,1,2
경북안동시,풍산공설시장,16500,67,11,0,50,67,16,50,133,1,2,1,1,2,2,2,90,1,1,1,2
경북안동시,북문시장,3300,61,20,0,14,61,5,14,80,1,1,1,1,1,1,1,100,1,1,2,2
경북영덕군,강구시장,12371,52,0,2,148,52,76,148,276,1,1,1,1,1,1,1,100,1,1,1,2
경북영덕군,남정시장,1154,8,12,0,10,8,0,10,18,1,1,1,1,1,2,2,100,2,1,2,2
경북영덕군,영덕시장,15900,65,14,0,40,65,50,40,155,1,1,1,1,1,1,1,1,1,1,1,2
경북영덕군,영해만세시장,29202,134,0,0,376,134,31,376,541,1,1,1,1,1,1,2,100,1,1,1,2
경북영양군,영양시장,9025,70,0,7,30,70,4,30,104,1,1,1,1,1,1,1,100,1,1,1,2
경북영주시,선비골전통시장,5682,90,6,0,9,90,7,9,106,1,1,1,1,1,1,2,100,1,1,2,2
경북영주시,신영주번개시장,12722,36,1,0,5,36,6,5,47,1,2,1,1,1,1,2,50,1,1,1,2
경북영주시,영주골목시장,6325,75,0,0,10,75,5,10,90,1,2,1,1,2,1,2,100,1,1,1,2
경북영주시,영주공설시장,6334,93,24,0,11,93,10,11,114,1,1,1,1,1,1,1,100,1,1,1,1
경북영주시,영주문화시장,34657,155,10,0,12,155,50,12,217,1,1,1,1,1,1,2,100,1,1,2,2
경북영주시,영주소백쇼핑몰,3228,82,10,0,11,82,10,11,103,1,1,1,1,1,1,1,100,1,1,1,2
경북영주시,영주종합시장,4397,39,40,1,4,39,5,4,48,1,1,1,1,1,1,1,100,1,1,1,2
경북영주시,영주중앙시장,5541,65,10,13,0,65,5,0,70,1,1,1,1,1,1,1,100,1,1,1,1
경북영주시,풍기인삼시장,3012,48,2,0,23,48,79,23,150,1,1,1,1,1,1,1,70,1,1,2,2
경북영주시,풍기중앙시장,11229,41,18,0,6,41,4,6,51,1,2,1,1,1,2,2,100,1,1,2,2
경북영주시,풍기토종인삼시장,3438,42,5,3,0,42,0,0,42,1,1,1,1,1,1,1,100,1,1,1,2
경북영주시,후생시장,6600,25,3,3,0,25,7,0,32,1,2,1,1,1,1,1,100,1,1,2,2
경북영천시,금호공설시장,5236,41,2,0,30,41,0,30,71,1,1,1,1,1,1,1,100,1,1,1,1
경북영천시,신녕공설시장,11520,42,10,2,6,42,4,7,53,1,1,1,1,1,1,1,100,1,1,1,2
경북영천시,영천공설시장,11860,225,0,25,100,225,75,100,400,1,1,1,1,1,1,1,100,1,1,1,1
경북예천군,예천맛고을시장,1379,88,2,0,0,88,15,0,103,1,2,1,1,1,1,2,100,1,2,2,2
경북예천군,예천상설시장,8350,77,5,0,40,77,8,40,125,1,2,1,1,1,1,1,100,1,1,1,2
경북예천군,예천중앙시장,8398,65,0,0,7,65,9,7,81,1,1,1,1,1,1,1,100,1,1,1,2
경북예천군,용궁시장,12251,25,2,2,15,25,5,15,45,1,1,1,1,1,2,2,50,1,1,1,2
경북예천군,풍양시장,5037,13,1,0,7,13,8,7,28,1,2,1,1,2,2,2,50,2,1,2,2
경북울진군,울진시장,23800,247,5,0,99,247,143,99,489,1,1,1,1,1,1,1,100,1,1,1,2
경북울진군,죽변시장,5610,64,0,0,49,64,42,49,155,1,1,1,1,1,1,2,100,1,1,1,2
경북울진군,척산시장,2212,21,0,0,15,21,29,15,65,1,1,1,1,1,1,2,100,2,1,2,2
경북울진군,평해시장,6074,29,0,0,79,29,52,79,160,1,2,1,1,1,1,2,100,1,1,2,2
경북울진군,후포시장,13871,97,27,0,158,97,91,158,346,1,1,1,1,1,1,2,100,1,1,1,2
경북울진군,흥부시장,8316,8,16,0,0,8,10,0,18,1,1,1,1,2,1,1,100,1,1,1,2
경북울진군,매화시장,1980,8,16,0,0,8,0,0,8,1,2,1,2,2,1,2,100,1,1,2,2
경북의성군,금성시장,12758,50,10,2,20,50,3,20,73,1,2,1,1,1,2,2,100,1,1,2,2
