사업명,지원연도,시장명,지원금액(단위_백만원),지자체,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,행정동명_x,위치위도_x,위치경도_x,상점수_x,가맹점수,가맹률,Unnamed: 0,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,배송서비스,장보기서비스,시도,시군구,청년몰점포수,행정동명_y,시장유형명,상점수_y,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도_y,위치경도_y,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
청년몰활성화,2018,영동시장,150.0,경기수원시,6656.0,295.0,5.0,0.0,0.0,295.0,30.0,0.0,325.0,,,,,,,656.0,법적단체,295.0,305.0,0.967213115,1.0,1.0,경기,수원시,23.0,행궁동,상설장,305.0,매일,"의류/신발,가정용품,근린생활서비스",Y,Y,37.27681569,127.0186603,12.0,1943.0,181228.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0
문화관광형시장,2019,영월종합상가시장,440.0,강원영월군,3184.0,120.0,1.0,0.0,10.0,120.0,20.0,10.0,150.0,,,,,,,739.0,법적단체,87.0,87.0,1.0,1.0,1.0,,,,영월읍,상설장,87.0,매일,"의류/신발,가정용품,기타소매업",Y,Y,37.18289272,128.4666468,3.0,155.0,26503.0,170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2018,영월종합상가시장,270.0,강원영월군,3184.0,120.0,1.0,0.0,10.0,120.0,20.0,10.0,150.0,,,,,,,739.0,법적단체,87.0,87.0,1.0,1.0,1.0,,,,영월읍,상설장,87.0,매일,"의류/신발,가정용품,기타소매업",Y,Y,37.18289272,128.4666468,3.0,155.0,26503.0,170.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,영주소백쇼핑몰,127.5,경북영주시,3228.0,82.0,10.0,0.0,11.0,82.0,10.0,11.0,103.0,하망동,36.82348952,128.62617,100.0,54.0,54.0,1089.0,법적단체,82.0,100.0,0.82,1.0,1.0,,,,하망동,상설장,100.0,매일,의류/신발,Y,Y,36.82348952,128.62617,13.0,985.0,79675.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,영천시장,220.0,서울서대문구,4403.0,134.0,3.0,0.0,61.0,134.0,75.0,61.0,270.0,천연동,37.57034953,126.9618663,135.0,88.0,65.18518519,101.0,법적단체,135.0,135.0,1.0,0.0,1.0,,,,천연동,상설장,135.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.57034953,126.9618663,6.0,544.0,303136.0,557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,영천시장,22.0,서울서대문구,4403.0,134.0,3.0,0.0,61.0,134.0,75.0,61.0,270.0,천연동,37.57034953,126.9618663,135.0,88.0,65.18518519,101.0,법적단체,135.0,135.0,1.0,0.0,1.0,,,,천연동,상설장,135.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.57034953,126.9618663,6.0,544.0,303136.0,557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,예산상설시장,127.5,충남예산군,6491.0,70.0,40.0,0.0,1.0,70.0,16.0,1.0,87.0,예산읍,36.67723471,126.8494508,110.0,48.0,43.63636364,857.0,법적단체,71.0,110.0,0.645454545,1.0,1.0,,,,예산읍,상설장+5일장,110.0,5일+10일,"농산물,축산물,가공식품,음식점업",Y,Y,36.67723471,126.8494508,7.0,667.0,63182.0,94.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,예스파크 상점가,184.0,경기이천시,429752.0,250.0,30.0,2.0,0.0,250.0,100.0,0.0,350.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,2.0,1.0
첫걸음기반조성,2021,예스파크 상점가,112.0,경기이천시,429752.0,250.0,30.0,2.0,0.0,250.0,100.0,0.0,350.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,2.0,1.0
첫걸음기반조성,2022,예천상설시장,108.0,경북예천군,8350.0,77.0,5.0,0.0,40.0,77.0,8.0,40.0,125.0,예천읍,36.65599016,128.4561493,82.0,63.0,76.82926829,1100.0,법적단체,77.0,82.0,0.93902439,0.0,1.0,,,,예천읍,상설장+5일장,82.0,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.65599016,128.4561493,5.0,315.0,40999.0,130.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,오산원동상점가,130.0,경기오산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,오색시장,1640.0,경기오산시,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,,,,,,686.0,법적단체,350.0,356.0,0.983146067,0.0,1.0,,,,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,오색시장,210.0,경기오산시,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,,,,,,686.0,법적단체,350.0,356.0,0.983146067,0.0,1.0,,,,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,오색시장,209.0,경기오산시,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,,,,,,686.0,법적단체,350.0,356.0,0.983146067,0.0,1.0,,,,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,오색시장,480.0,경기오산시,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,,,,,,686.0,법적단체,350.0,356.0,0.983146067,0.0,1.0,,,,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2020,오창전통시장,135.0,충북청주시,,,,,,,,,,오창읍,36.74174107,127.4556173,99.0,60.0,60.60606061,808.0,법적단체,93.0,99.0,0.939393939,1.0,1.0,,,,오창읍,5일장,99.0,3일+8일,"가공식품,의류/신발,음식점업,기타소매업",Y,Y,36.74174107,127.4556173,4.0,373.0,163872.0,439.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,오천시장,153.0,경북포항시,5127.0,105.0,0.0,5.0,80.0,105.0,5.0,80.0,190.0,오천읍,35.96647172,129.4142295,101.0,58.0,57.42574257,1137.0,법적단체,74.0,101.0,0.732673267,1.0,1.0,,,,오천읍,상설장+5일장,101.0,5일+10일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,35.96647172,129.4142295,13.0,1119.0,187250.0,167.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,1.0,1.0,1.0,1.0
문화관광형시장,2018,온양온천시장(온양전통시장),860.0,충남아산시,40753.0,423.0,18.0,0.0,30.0,423.0,100.0,30.0,553.0,온양1동,36.7832919,127.0042322,441.0,257.0,58.27664399,853.0,법적단체,210.0,441.0,0.476190476,1.0,1.0,,,,온양1동,상설장+5일장,441.0,4일+9일,"농산물,축산물,수산물,가공식품",Y,Y,36.7832919,127.0042322,2.0,530.0,290034.0,547.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2023,온양온천시장(온양전통시장),264.0,충남아산시,40753.0,423.0,18.0,0.0,30.0,423.0,100.0,30.0,553.0,온양1동,36.7832919,127.0042322,441.0,257.0,58.27664399,853.0,법적단체,210.0,441.0,0.476190476,1.0,1.0,,,,온양1동,상설장+5일장,441.0,4일+9일,"농산물,축산물,수산물,가공식품",Y,Y,36.7832919,127.0042322,2.0,530.0,290034.0,547.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,충주옹달샘시장,176.0,충북충주시,1587.0,63.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,,,,,,,821.0,법적단체,58.0,67.0,0.865671642,1.0,1.0,,,,지현동,상설장,67.0,매일,"가공식품,기타소매업",Y,Y,36.96468676,127.9324508,11.0,1593.0,175962.0,110.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
디지털전통시장,2023,와룡시장,92.5,대구달서구,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,,,,,,384.0,법적단체,139.0,139.0,1.0,1.0,1.0,,,,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,와룡시장,460.0,대구달서구,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,,,,,,384.0,법적단체,139.0,139.0,1.0,1.0,1.0,,,,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,와룡시장,276.0,대구달서구,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,,,,,,384.0,법적단체,139.0,139.0,1.0,1.0,1.0,,,,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,와룡시장,300.0,대구달서구,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,,,,,,384.0,법적단체,139.0,139.0,1.0,1.0,1.0,,,,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2018,와수시장,270.0,강원철원군,1650.0,103.0,7.0,0.0,30.0,103.0,127.0,30.0,260.0,서면,38.23946579,127.4394938,104.0,29.0,27.88461538,756.0,법적단체,96.0,104.0,0.923076923,1.0,1.0,,,,서면,상설장+5일장,104.0,1일+6일,"가공식품,의류/신발,기타소매업",Y,Y,38.23946579,127.4394938,4.0,347.0,31776.0,91.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2019,완도전통시장(구 완도5일시장),260.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,완도전통시장(구 완도5일시장),220.0,전남완도군,3428.0,23.0,5.0,0.0,91.0,23.0,3.0,91.0,117.0,,,,,,,997.0,법적단체,20.0,24.0,0.833333333,1.0,1.0,,,,완도읍,상설장+5일장,24.0,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.31610421,126.7482463,3.0,59.0,34837.0,590.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2023,왜관시장,220.0,경북칠곡군,4367.0,105.0,2.0,15.0,50.0,105.0,30.0,50.0,185.0,왜관읍,35.99515075,128.3982558,132.0,97.0,73.48484848,1124.0,법적단체,125.0,132.0,0.946969697,1.0,1.0,,,,왜관읍,상설장+5일장,132.0,1일+6일,"농산물,축산물,수산물,가공식품,가정용품",Y,Y,35.99515075,128.3982558,1.0,132.0,99819.0,756.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2022,왜관시장,140.0,경북칠곡군,4367.0,105.0,2.0,15.0,50.0,105.0,30.0,50.0,185.0,왜관읍,35.99515075,128.3982558,132.0,97.0,73.48484848,1124.0,법적단체,125.0,132.0,0.946969697,1.0,1.0,,,,왜관읍,상설장+5일장,132.0,1일+6일,"농산물,축산물,수산물,가공식품,가정용품",Y,Y,35.99515075,128.3982558,1.0,132.0,99819.0,756.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,용문천년시장,184.0,경기양평군,14639.0,121.0,8.0,0.0,220.0,121.0,161.0,220.0,502.0,용문면,37.48396323,127.5947559,163.0,63.0,38.65030675,684.0,법적단체,143.0,163.0,0.877300613,1.0,1.0,,,,용문면,상설장+5일장,163.0,5일+10일,"농산물,음식점업,기타소매업",Y,Y,37.48396323,127.5947559,4.0,764.0,86119.0,112.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,90.0,1.0,1.0,2.0,1.0
첫걸음기반조성,2019,용산용문시장,280.0,서울용산구,5081.0,146.0,3.0,2.0,1.0,146.0,20.0,1.0,167.0,용문동,37.53662269,126.9597957,155.0,150.0,96.77419355,139.0,법적단체,154.0,155.0,0.993548387,0.0,1.0,,,,용문동,상설장,155.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.53662269,126.9597957,7.0,533.0,228398.0,428.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,2.0,2.0
문화관광형시장,2021,용산용문시장,230.0,서울용산구,5081.0,146.0,3.0,2.0,1.0,146.0,20.0,1.0,167.0,용문동,37.53662269,126.9597957,155.0,150.0,96.77419355,139.0,법적단체,154.0,155.0,0.993548387,0.0,1.0,,,,용문동,상설장,155.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.53662269,126.9597957,7.0,533.0,228398.0,428.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,용산용문시장,200.0,서울용산구,5081.0,146.0,3.0,2.0,1.0,146.0,20.0,1.0,167.0,용문동,37.53662269,126.9597957,155.0,150.0,96.77419355,139.0,법적단체,154.0,155.0,0.993548387,0.0,1.0,,,,용문동,상설장,155.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.53662269,126.9597957,7.0,533.0,228398.0,428.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,2.0,2.0
첫걸음기반조성,2022,용상공설시장,135.0,경북안동시,6323.0,69.0,0.0,0.0,0.0,69.0,12.0,0.0,81.0,용상동,36.55947134,128.7501645,69.0,58.0,84.05797101,1075.0,법적단체,69.0,69.0,1.0,1.0,1.0,,,,용상동,상설장,69.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.55947134,128.7501645,6.0,1032.0,122497.0,118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
첫걸음기반조성,2022,용운시장,162.0,대전동구,5164.0,37.0,0.0,0.0,0.0,37.0,10.0,0.0,47.0,용운동,36.32781621,127.4605847,40.0,41.0,102.5,527.0,법적단체,36.0,40.0,0.9,1.0,1.0,,,,용운동,상설장,40.0,매일,"농산물,축산물,수산물,의류/신발",Y,Y,36.32781621,127.4605847,14.0,1309.0,202782.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,용인중앙시장,1600.0,경기용인시,6000.0,430.0,15.0,0.0,26.0,430.0,1109.0,26.0,1565.0,중앙동,37.23671447,127.2078585,530.0,229.0,43.20754717,687.0,법적단체,350.0,530.0,0.660377358,1.0,1.0,,,,중앙동,상설장+5일장,530.0,5일,"농산물,축산물,의류/신발,가정용품,기타소매업",Y,Y,37.23671447,127.2078585,1.0,530.0,212878.0,401.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0
문화관광형시장,2022,용현시장,276.0,인천미추홀구,14400.0,237.0,1.0,0.0,15.0,237.0,200.0,15.0,452.0,용현3동,37.45756117,126.6503744,237.0,187.0,78.90295359,461.0,법적단체,235.0,237.0,0.991561181,0.0,1.0,,,,용현3동,상설장,237.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.45756117,126.6503744,7.0,927.0,356193.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0
문화관광형시장,2014,용현시장,1520.0,인천미추홀구,14400.0,237.0,1.0,0.0,15.0,237.0,200.0,15.0,452.0,용현3동,37.45756117,126.6503744,237.0,187.0,78.90295359,461.0,법적단체,235.0,237.0,0.991561181,0.0,1.0,,,,용현3동,상설장,237.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.45756117,126.6503744,7.0,927.0,356193.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0
디지털전통시장,2023,울산번개시장,82.5,울산미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,울산번개시장,460.0,울산미추홀구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,울진공설시장,270.0,경북울진군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,울진바지게시장,460.0,경북울진군,,,,,,,,,,,,,,,,1104.0,법적단체,234.0,252.0,0.928571429,,,,,,울진읍,상설장+5일장,252.0,2일+7일,"농산물,축산물,수산물",Y,Y,36.99162911,129.4020697,4.0,469.0,38179.0,81.0,,,,,,,,,,,,
문화관광형시장,2023,울진시장,220.0,경북울진군,23800.0,247.0,5.0,0.0,99.0,247.0,143.0,99.0,489.0,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2018,원마루시장,860.0,충북청주시,7968.0,120.0,0.0,0.0,0.0,120.0,57.0,0.0,177.0,분평동,36.60903358,127.4964114,120.0,86.0,71.66666667,809.0,법적단체,103.0,120.0,0.858333333,1.0,1.0,,,,분평동,상설장,120.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,N,36.60903358,127.4964114,4.0,317.0,170426.0,537.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,원미종합시장,230.0,경기부천시,3470.0,105.0,0.0,0.0,6.0,105.0,180.0,10.0,295.0,부천동,37.49368229,126.7901781,106.0,99.0,93.39622642,617.0,법적단체,106.0,106.0,1.0,1.0,1.0,,,,부천동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,N,37.49368229,126.7901781,17.0,1639.0,700878.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,원미종합시장,200.0,경기부천시,3470.0,105.0,0.0,0.0,6.0,105.0,180.0,10.0,295.0,부천동,37.49368229,126.7901781,106.0,99.0,93.39622642,617.0,법적단체,106.0,106.0,1.0,1.0,1.0,,,,부천동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,N,37.49368229,126.7901781,17.0,1639.0,700878.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2020,원미종합시장,135.0,경기부천시,3470.0,105.0,0.0,0.0,6.0,105.0,180.0,10.0,295.0,부천동,37.49368229,126.7901781,106.0,99.0,93.39622642,617.0,법적단체,106.0,106.0,1.0,1.0,1.0,,,,부천동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,N,37.49368229,126.7901781,17.0,1639.0,700878.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2017,원주자유시장,1540.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2019,원주중앙시민전통시장,270.0,대구달서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,원주중앙시장,1560.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청년몰활성화,2018,원주중앙시장,150.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,원통시장,108.0,강원인제군,4356.0,55.0,8.0,0.0,20.0,55.0,10.0,20.0,85.0,북면,38.12258112,128.2046174,63.0,27.0,42.85714286,747.0,법적단체,30.0,63.0,0.476190476,1.0,1.0,,,,북면,상설장+5일장,63.0,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,38.12258112,128.2046174,2.0,181.0,21603.0,119.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,월곡시장,210.0,광주광산구,3378.0,41.0,4.0,0.0,0.0,41.0,36.0,0.0,77.0,월곡1동,35.17129717,126.8096478,43.0,42.0,97.6744186,499.0,법적단체,41.0,43.0,0.953488372,1.0,1.0,,,,월곡1동,상설장,43.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.17129717,126.8096478,6.0,351.0,348277.0,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,월곡시장,200.0,광주광산구,3378.0,41.0,4.0,0.0,0.0,41.0,36.0,0.0,77.0,월곡1동,35.17129717,126.8096478,43.0,42.0,97.6744186,499.0,법적단체,41.0,43.0,0.953488372,1.0,1.0,,,,월곡1동,상설장,43.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.17129717,126.8096478,6.0,351.0,348277.0,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
첫걸음기반조성,2020,월곡시장,156.0,광주광산구,3378.0,41.0,4.0,0.0,0.0,41.0,36.0,0.0,77.0,월곡1동,35.17129717,126.8096478,43.0,42.0,97.6744186,499.0,법적단체,41.0,43.0,0.953488372,1.0,1.0,,,,월곡1동,상설장,43.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.17129717,126.8096478,6.0,351.0,348277.0,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
첫걸음기반조성,2022,월배시장,162.0,대구달서구,5533.0,245.0,70.0,0.0,25.0,245.0,30.0,25.0,300.0,진천동,35.81407427,128.5273978,315.0,48.0,15.23809524,387.0,법적단체,80.0,315.0,0.253968254,1.0,1.0,,,,진천동,상설장,315.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.81407427,128.5273978,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2022,월배신시장,162.0,대구달서구,4506.0,54.0,0.0,0.0,7.0,54.0,43.0,7.0,104.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2023,월봉시장,252.0,울산동구,4990.0,141.0,25.0,0.0,0.0,141.0,6.0,6.0,153.0,전하2동,35.50966861,129.4260293,179.0,68.0,37.98882682,557.0,법적단체,92.0,179.0,0.51396648,1.0,1.0,,,,전하2동,상설장,179.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,N,35.50966861,129.4260293,4.0,458.0,129997.0,283.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,유구시장,176.0,충남공주시,7679.0,66.0,1.0,0.0,85.0,66.0,0.0,100.0,166.0,,,,,,,825.0,법적단체,72.0,74.0,0.972972973,1.0,1.0,,,,유구읍,상설장+5일장,74.0,3일+8일,"농산물,축산물,가공식품,의류/신발,가정용품",Y,Y,36.55270237,126.9518559,3.0,952.0,82327.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,유구시장,180.0,충남공주시,7679.0,66.0,1.0,0.0,85.0,66.0,0.0,100.0,166.0,,,,,,,825.0,법적단체,72.0,74.0,0.972972973,1.0,1.0,,,,유구읍,상설장+5일장,74.0,3일+8일,"농산물,축산물,가공식품,의류/신발,가정용품",Y,Y,36.55270237,126.9518559,3.0,952.0,82327.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2020,유구시장,108.0,충남공주시,7679.0,66.0,1.0,0.0,85.0,66.0,0.0,100.0,166.0,,,,,,,825.0,법적단체,72.0,74.0,0.972972973,1.0,1.0,,,,유구읍,상설장+5일장,74.0,3일+8일,"농산물,축산물,가공식품,의류/신발,가정용품",Y,Y,36.55270237,126.9518559,3.0,952.0,82327.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
청년몰활성화,2018,육림고개 상점가,150.0,강원춘천시,21518.0,76.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,,,,,,,,,,,,1.0,1.0,강원,춘천시,18.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,90.0,1.0,1.0,2.0,2.0
청년몰활성화,2019,육림고개 상점가,125.0,강원춘천시,21518.0,76.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,,,,,,,,,,,,1.0,1.0,강원,춘천시,18.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,90.0,1.0,1.0,2.0,2.0
