사업명,지원연도,시장명,지원금액(단위_백만원),지자체,배송서비스,장보기서비스,행정동명,시장유형명,상점수,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도,위치경도,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만),시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,청년몰점포수,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,가맹점수,가맹률
문화관광형시장,2014,역곡북부시장,1780.0,경기부천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,역곡상상시장,220.0,경기부천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,역곡상상시장,860.0,경기부천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,연동골목시장,264.0,부산연제구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2020,연동골목시장,162.0,부산연제구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,연서시장,220.0,서울은평구,0.0,1.0,불광2동,상설장,91.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.61969094,126.922172,7.0,558.0,388102.0,695.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,2970.0,92.0,1.0,0.0,10.0,92.0,78.0,10.0,180.0,,법적단체,90.0,91.0,0.989010989010989,101.0,110.989010989011
문화관광형시장,2021,연서시장,220.0,서울은평구,0.0,1.0,불광2동,상설장,91.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.61969094,126.922172,7.0,558.0,388102.0,695.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,2970.0,92.0,1.0,0.0,10.0,92.0,78.0,10.0,180.0,,법적단체,90.0,91.0,0.989010989010989,101.0,110.989010989011
첫걸음기반조성,2019,연서시장,270.0,서울용산구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,연수송도역전시장,153.0,인천연수구,1.0,1.0,옥련1동,상설장,106.0,매일,"농산물,축산물,수산물,음식점업",Y,N,37.42645754,126.6576942,2.0,406.0,327612.0,806.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,2.0,1.0,1.0,2.0,7489.0,80.0,8.0,0.0,0.0,80.0,10.0,0.0,90.0,,임의단체,80.0,106.0,0.7547169811320755,,
청년몰활성화,2018,영동시장,150.0,경기수원시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6656.0,295.0,5.0,0.0,0.0,295.0,30.0,0.0,325.0,23.0,법적단체,295.0,305.0,0.9672131147540984,,
문화관광형시장,2019,영월종합상가,440.0,강원영월군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,영월종합상가,270.0,강원영월군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2023,영주소백쇼핑몰,127.5,경북영주시,,,하망동,상설장,100.0,매일,의류/신발,Y,Y,36.82348952,128.62617,13.0,985.0,79675.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,3228.0,82.0,10.0,0.0,11.0,82.0,10.0,11.0,103.0,,법적단체,82.0,100.0,0.82,54.0,54.0
문화관광형시장,2022,영천시장,220.0,서울서대문구,0.0,1.0,천연동,상설장,135.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.57034953,126.9618663,6.0,544.0,303136.0,557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4403.0,134.0,3.0,0.0,61.0,134.0,75.0,61.0,270.0,,법적단체,135.0,135.0,1.0,88.0,65.18518518518519
문화관광형시장,2022,영천시장,22.0,서울서대문구,0.0,1.0,천연동,상설장,135.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.57034953,126.9618663,6.0,544.0,303136.0,557.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4403.0,134.0,3.0,0.0,61.0,134.0,75.0,61.0,270.0,,법적단체,135.0,135.0,1.0,88.0,65.18518518518519
첫걸음기반조성,2023,예산상설시장,127.5,충남예산군,1.0,1.0,예산읍,상설장+5일장,110.0,5일+10일,"농산물,축산물,가공식품,음식점업",Y,Y,36.67723471,126.8494508,7.0,667.0,63182.0,94.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6491.0,70.0,40.0,0.0,1.0,70.0,16.0,1.0,87.0,,법적단체,71.0,110.0,0.6454545454545455,48.0,43.63636363636363
문화관광형시장,2022,예스파크상점가,184.0,경기이천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2021,예스파크상점가,112.0,경기이천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,예천상설시장,108.0,경북예천군,0.0,1.0,예천읍,상설장+5일장,82.0,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.65599016,128.4561493,5.0,315.0,40999.0,130.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,8350.0,77.0,5.0,0.0,40.0,77.0,8.0,40.0,125.0,,법적단체,77.0,82.0,0.9390243902439024,63.0,76.82926829268293
첫걸음기반조성,2023,오산원동상점가,130.0,경기오산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,오산오색시장,1640.0,경기오산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,오색시장,210.0,경기오산시,0.0,1.0,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,법적단체,350.0,356.0,0.9831460674157304,,
문화관광형시장,2022,오색시장,209.0,경기오산시,0.0,1.0,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,법적단체,350.0,356.0,0.9831460674157304,,
문화관광형시장,2019,오색시장,480.0,경기오산시,0.0,1.0,중앙동,5일장,356.0,3일+8일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,37.15133745,127.0709362,1.0,356.0,204617.0,574.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,60000.0,320.0,3.0,0.0,150.0,320.0,450.0,150.0,920.0,,법적단체,350.0,356.0,0.9831460674157304,,
첫걸음기반조성,2020,오창전통시장,135.0,충북청주시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35784.0,68.0,0.0,0.0,23.0,68.0,10.0,23.0,101.0,,법적단체,93.0,99.0,0.9393939393939394,,
첫걸음기반조성,2023,오천시장,153.0,경북포항시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5127.0,105.0,0.0,5.0,80.0,105.0,5.0,80.0,190.0,,법적단체,74.0,101.0,0.7326732673267327,,
문화관광형시장,2018,온양온천시장(온양전통시장),860.0,충남아산시,1.0,1.0,온양1동,상설장+5일장,441.0,4일+9일,"농산물,축산물,수산물,가공식품",Y,Y,36.7832919,127.0042322,2.0,530.0,290034.0,547.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,40753.0,423.0,18.0,0.0,30.0,423.0,100.0,30.0,553.0,,법적단체,210.0,441.0,0.4761904761904761,257.0,58.27664399092971
문화관광형시장,2023,온양온천시장(온양전통시장),264.0,충남아산시,1.0,1.0,온양1동,상설장+5일장,441.0,4일+9일,"농산물,축산물,수산물,가공식품",Y,Y,36.7832919,127.0042322,2.0,530.0,290034.0,547.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,40753.0,423.0,18.0,0.0,30.0,423.0,100.0,30.0,553.0,,법적단체,210.0,441.0,0.4761904761904761,257.0,58.27664399092971
문화관광형시장,2021,옹달샘시장,176.0,충북충주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,와룡시장,92.5,대구달서구,1.0,1.0,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,법적단체,139.0,139.0,1.0,,
문화관광형시장,2019,와룡시장,460.0,대구달서구,1.0,1.0,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,법적단체,139.0,139.0,1.0,,
문화관광형시장,2021,와룡시장,276.0,대구달서구,1.0,1.0,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,법적단체,139.0,139.0,1.0,,
문화관광형시장,2022,와룡시장,300.0,대구달서구,1.0,1.0,신당동,상설장,139.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.85581625,128.4993262,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,15083.0,139.0,3.0,1.0,29.0,139.0,22.0,29.0,190.0,,법적단체,139.0,139.0,1.0,,
첫걸음기반조성,2018,와수전통시장,270.0,강원철원군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2019,완도5일시장,260.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,완도전통시장,220.0,전남완도군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,왜관시장,220.0,경북칠곡군,1.0,1.0,왜관읍,상설장+5일장,132.0,1일+6일,"농산물,축산물,수산물,가공식품,가정용품",Y,Y,35.99515075,128.3982558,1.0,132.0,99819.0,756.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,4367.0,105.0,2.0,15.0,50.0,105.0,30.0,50.0,185.0,,법적단체,125.0,132.0,0.946969696969697,97.0,73.48484848484848
첫걸음기반조성,2022,왜관시장,140.0,경북칠곡군,1.0,1.0,왜관읍,상설장+5일장,132.0,1일+6일,"농산물,축산물,수산물,가공식품,가정용품",Y,Y,35.99515075,128.3982558,1.0,132.0,99819.0,756.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,4367.0,105.0,2.0,15.0,50.0,105.0,30.0,50.0,185.0,,법적단체,125.0,132.0,0.946969696969697,97.0,73.48484848484848
문화관광형시장,2022,용문천년시장,184.0,경기양평군,1.0,1.0,용문면,상설장+5일장,163.0,5일+10일,"농산물,음식점업,기타소매업",Y,Y,37.48396323,127.5947559,4.0,764.0,86119.0,112.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,90.0,1.0,1.0,2.0,1.0,14639.0,121.0,8.0,0.0,220.0,121.0,161.0,220.0,502.0,,법적단체,143.0,163.0,0.8773006134969326,63.0,38.65030674846626
첫걸음기반조성,2019,용산용문시장,280.0,서울강서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,용산용문전통시장,230.0,서울용산구,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5081.0,146.0,3.0,2.0,1.0,146.0,20.0,1.0,167.0,,,,,,,
문화관광형시장,2022,용산용문전통시장,200.0,서울용산구,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5081.0,146.0,3.0,2.0,1.0,146.0,20.0,1.0,167.0,,,,,,,
첫걸음기반조성,2022,용상공설시장,135.0,경북안동시,1.0,1.0,용상동,상설장,69.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.55947134,128.7501645,6.0,1032.0,122497.0,118.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,6323.0,69.0,0.0,0.0,0.0,69.0,12.0,0.0,81.0,,법적단체,69.0,69.0,1.0,58.0,84.05797101449275
첫걸음기반조성,2022,용운시장,162.0,대전동구,1.0,1.0,용운동,상설장,40.0,매일,"농산물,축산물,수산물,의류/신발",Y,Y,36.32781621,127.4605847,14.0,1309.0,202782.0,154.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,5164.0,37.0,0.0,0.0,0.0,37.0,10.0,0.0,47.0,,법적단체,36.0,40.0,0.9,41.0,102.5
문화관광형시장,2015,용인중앙시장,1600.0,경기용인시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,430.0,15.0,0.0,26.0,430.0,1109.0,26.0,1565.0,,법적단체,350.0,530.0,0.660377358490566,,
문화관광형시장,2022,용현시장,276.0,인천미추홀구,0.0,1.0,용현3동,상설장,237.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.45756117,126.6503744,7.0,927.0,356193.0,384.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,2.0,14400.0,237.0,1.0,0.0,15.0,237.0,200.0,15.0,452.0,,법적단체,235.0,237.0,0.9915611814345991,187.0,78.90295358649789
문화관광형시장,2014,용현시장,1520.0,인천남구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,울산번개시장,82.5,울산남구,1.0,1.0,야음장생포동,상설장,124.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.520238,129.3367705,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,2.0,7893.0,122.0,1.0,0.0,14.0,122.0,10.0,14.0,146.0,,법적단체,103.0,124.0,0.8306451612903226,88.0,70.96774193548387
문화관광형시장,2019,울산번개시장,460.0,울산남구,1.0,1.0,야음장생포동,상설장,124.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.520238,129.3367705,9.0,1151.0,261032.0,226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,1.0,1.0,1.0,2.0,7893.0,122.0,1.0,0.0,14.0,122.0,10.0,14.0,146.0,,법적단체,103.0,124.0,0.8306451612903226,88.0,70.96774193548387
첫걸음기반조성,2018,울진공설시장,270.0,경북울진군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,울진바지게시장,460.0,경북울진군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,법적단체,234.0,252.0,0.9285714285714286,,
문화관광형시장,2023,울진시장,220.0,경북울진군,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,23800.0,247.0,5.0,0.0,99.0,247.0,143.0,99.0,489.0,,,,,,,
문화관광형시장,2018,원마루시장,860.0,충북청주시,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7968.0,120.0,0.0,0.0,0.0,120.0,57.0,0.0,177.0,,법적단체,103.0,120.0,0.8583333333333333,,
문화관광형시장,2021,원미종합시장,230.0,경기부천시,1.0,1.0,부천동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,N,37.49368229,126.7901781,17.0,1639.0,700878.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,3470.0,105.0,0.0,0.0,6.0,105.0,180.0,10.0,295.0,,법적단체,106.0,106.0,1.0,99.0,93.39622641509436
문화관광형시장,2022,원미종합시장,200.0,경기부천시,1.0,1.0,부천동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,N,37.49368229,126.7901781,17.0,1639.0,700878.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,3470.0,105.0,0.0,0.0,6.0,105.0,180.0,10.0,295.0,,법적단체,106.0,106.0,1.0,99.0,93.39622641509436
첫걸음기반조성,2020,원미종합시장,135.0,경기부천시,1.0,1.0,부천동,상설장,106.0,매일,"농산물,축산물,수산물,가공식품,가정용품",Y,N,37.49368229,126.7901781,17.0,1639.0,700878.0,427.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0,3470.0,105.0,0.0,0.0,6.0,105.0,180.0,10.0,295.0,,법적단체,106.0,106.0,1.0,99.0,93.39622641509436
문화관광형시장,2017,원주자유시장,1540.0,강원원주시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2019,원주중앙시민전통시장,270.0,대구달서구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2015,미로예술원주중앙시장(원주중앙시장),1560.0,강원원주시,1.0,1.0,중앙동,상설장,597.0,매일,"농산물,의류/신발,가정용품,음식점업,기타소매업",Y,Y,37.3500121,127.9491922,7.0,1646.0,282998.0,171.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,7622.0,278.0,31.0,64.0,18.0,278.0,0.0,18.0,296.0,17.0,법적단체,289.0,597.0,0.4840871021775544,,
청년몰활성화,2018,미로예술원주중앙시장(원주중앙시장),150.0,강원원주시,1.0,1.0,중앙동,상설장,597.0,매일,"농산물,의류/신발,가정용품,음식점업,기타소매업",Y,Y,37.3500121,127.9491922,7.0,1646.0,282998.0,171.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,7622.0,278.0,31.0,64.0,18.0,278.0,0.0,18.0,296.0,17.0,법적단체,289.0,597.0,0.4840871021775544,,
첫걸음기반조성,2020,원통시장,108.0,강원인제군,1.0,1.0,북면,상설장+5일장,63.0,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,38.12258112,128.2046174,2.0,181.0,21603.0,119.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4356.0,55.0,8.0,0.0,20.0,55.0,10.0,20.0,85.0,,법적단체,30.0,63.0,0.4761904761904761,27.0,42.85714285714285
문화관광형시장,2021,월곡시장,210.0,광주광산구,1.0,1.0,월곡1동,상설장,43.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.17129717,126.8096478,6.0,351.0,348277.0,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,3378.0,41.0,4.0,0.0,0.0,41.0,36.0,0.0,77.0,,법적단체,41.0,43.0,0.9534883720930232,42.0,97.67441860465117
문화관광형시장,2022,월곡시장,200.0,광주광산구,1.0,1.0,월곡1동,상설장,43.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.17129717,126.8096478,6.0,351.0,348277.0,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,3378.0,41.0,4.0,0.0,0.0,41.0,36.0,0.0,77.0,,법적단체,41.0,43.0,0.9534883720930232,42.0,97.67441860465117
첫걸음기반조성,2020,월곡시장,156.0,광주광산구,1.0,1.0,월곡1동,상설장,43.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.17129717,126.8096478,6.0,351.0,348277.0,992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0,3378.0,41.0,4.0,0.0,0.0,41.0,36.0,0.0,77.0,,법적단체,41.0,43.0,0.9534883720930232,42.0,97.67441860465117
첫걸음기반조성,2022,월배시장,162.0,대구달서구,1.0,1.0,진천동,상설장,315.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.81407427,128.5273978,23.0,2100.0,491266.0,233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,5533.0,245.0,70.0,0.0,25.0,245.0,30.0,25.0,300.0,,법적단체,80.0,315.0,0.2539682539682539,48.0,15.23809523809524
첫걸음기반조성,2022,월배신시장,162.0,대구달서구,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4506.0,54.0,0.0,0.0,7.0,54.0,43.0,7.0,104.0,,,,,,,
문화관광형시장,2023,월봉시장,252.0,울산동구,1.0,1.0,전하2동,상설장,179.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,N,35.50966861,129.4260293,4.0,458.0,129997.0,283.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,4990.0,141.0,25.0,0.0,0.0,141.0,6.0,6.0,153.0,,법적단체,92.0,179.0,0.5139664804469274,68.0,37.98882681564245
문화관광형시장,2021,유구시장,176.0,충남공주시,1.0,1.0,유구읍,상설장+5일장,74.0,3일+8일,"농산물,축산물,가공식품,의류/신발,가정용품",Y,Y,36.55270237,126.9518559,3.0,952.0,82327.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,7679.0,66.0,1.0,0.0,85.0,66.0,0.0,100.0,166.0,,법적단체,72.0,74.0,0.972972972972973,,
문화관광형시장,2022,유구시장,180.0,충남공주시,1.0,1.0,유구읍,상설장+5일장,74.0,3일+8일,"농산물,축산물,가공식품,의류/신발,가정용품",Y,Y,36.55270237,126.9518559,3.0,952.0,82327.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,7679.0,66.0,1.0,0.0,85.0,66.0,0.0,100.0,166.0,,법적단체,72.0,74.0,0.972972972972973,,
첫걸음기반조성,2020,유구시장,108.0,충남공주시,1.0,1.0,유구읍,상설장+5일장,74.0,3일+8일,"농산물,축산물,가공식품,의류/신발,가정용품",Y,Y,36.55270237,126.9518559,3.0,952.0,82327.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,7679.0,66.0,1.0,0.0,85.0,66.0,0.0,100.0,166.0,,법적단체,72.0,74.0,0.972972972972973,,
청년몰활성화,2018,육림고개상점가,150.0,강원춘천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,
청년몰활성화,2019,육림고개상점가,125.0,강원춘천시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,
첫걸음기반조성,2023,은행나무시장,153.0,서울금천구,1.0,1.0,시흥5동,상설장,62.0,매일,"농산물,축산물,수산물,가공식품,의류/신발",N,Y,37.45131824,126.9093491,4.0,636.0,244237.0,384.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,2.0,2.0,2.0,4500.0,58.0,2.0,0.0,10.0,58.0,10.0,10.0,78.0,,법적단체,60.0,62.0,0.967741935483871,,
문화관광형시장,2015,은행동상점가,420.0,대전중구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,음성시장,230.0,충북음성군,1.0,1.0,음성읍,5일장,200.0,2일+7일,"축산물,의류/신발,기타소매업",Y,Y,36.93816594,127.6921265,5.0,599.0,92655.0,154.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,50.0,1.0,1.0,1.0,2.0,21555.0,245.0,25.0,11.0,100.0,245.0,15.0,100.0,360.0,,법적단체,165.0,200.0,0.825,120.0,60.0
첫걸음기반조성,2020,음성전통시장,140.0,충북음성군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,의령시장,210.0,경남의령군,1.0,1.0,의령읍,상설장+5일장,110.0,3일+8일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,35.31874874,128.2612495,2.0,170.0,19515.0,114.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0,6610.0,96.0,10.0,0.0,0.0,96.0,11.0,0.0,107.0,,법적단체,83.0,110.0,0.7545454545454545,,
첫걸음기반조성,2018,의령전통시장,270.0,경남의령군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
디지털전통시장,2023,의정부역지하상가,87.5,경기의정부시,,,,,,,,,,,,,,,,,,,,,,,,,,,,141176.0,428.0,30.0,2.0,0.0,428.0,350.0,0.0,778.0,,,,,,,
첫걸음기반조성,2022,의정부역지하상가,140.0,경기의정부시,,,,,,,,,,,,,,,,,,,,,,,,,,,,141176.0,428.0,30.0,2.0,0.0,428.0,350.0,0.0,778.0,,,,,,,
문화관광형시장,2023,익산구시장,252.0,전북익산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2022,익산구시장,135.0,전북익산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2019,익산북부시장,460.0,전북익산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2018,익산북부시장,270.0,전북익산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,인천모래내전통시장,276.0,인천남동구,0.0,1.0,구월4동,상설장,216.0,매일,"농산물,축산물,수산물,의류/신발,음식점업",Y,Y,37.45383617,126.7213345,8.0,1694.0,430153.0,253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,21441.0,205.0,0.0,0.0,7.0,205.0,2390.0,8.0,2603.0,,법적단체,208.0,216.0,0.9629629629629628,148.0,68.51851851851852
